yr,blk,AJ01,J11,J13,J14,J15,J16,J17,J18,J19,J110,J111,J112,J113
24,J,111202,11,9921100,0,0.0,0.0,14265501.0,0.0,0.0,0.0,0.0,0.0,14265501.0
24,J,111202,12,9995000,0,0.0,0.0,1855695270.0,0.0,0.0,354191.0,0.0,0.0,2380023253.0
24,J,111203,1,2349099,9,710447.0,728643.0,59437405.0,0.0,0.0,2000.0,0.0,81.57,57951157.0
24,J,111203,12,9995000,0,0.0,0.0,59437405.0,0.0,0.0,2000.0,0.0,0.0,57951157.0
24,J,111205,1,2399902,9,1564638.0,1560763.0,551960000.0,0.0,0.0,100500000.0,0.0,289.26,452580867.0
24,J,111205,11,9921100,0,0.0,0.0,1590000.0,0.0,0.0,0.0,0.0,0.0,1590000.0
24,J,111205,12,9995000,0,0.0,0.0,553550000.0,0.0,0.0,100500000.0,0.0,0.0,454170867.0
24,J,111207,1,2342001,9,1794102.99,1777590.0,135691942.0,0.0,0.0,8360128.0,0.0,71.63,128514668.0
24,J,111207,12,9995000,0,0.0,0.0,135691942.0,0.0,0.0,8360128.0,0.0,0.0,128514668.0
24,J,111208,1,2349001,9,9124620.0,9124620.0,633781153.0,0.0,0.0,33863000.0,0.0,65.75,599918153.0
24,J,111208,12,9995000,0,0.0,0.0,633781153.0,0.0,0.0,33863000.0,0.0,0.0,599918153.0
24,J,111211,1,2349001,9,7214929.0,7214929.0,333404191.0,2745870.0,0.0,30548750.0,0.0,41.6,300109571.0
24,J,111211,2,2341005,9,842295.47,841424.83,82608088.0,918255.0,0.0,8897281.0,0.0,86.51,72867872.0
24,J,111211,3,2342001,9,1652845.25,1652194.0,170255154.0,1512450.0,0.0,12526750.0,0.0,94.55,156277530.0
24,J,111211,12,9995000,0,0.0,0.0,586267433.0,5176575.0,0.0,51972781.0,0.0,0.0,529254973.0
24,J,111212,1,2349001,9,8405999.0,8402288.0,882240260.0,0.0,0.0,6749760.0,0.0,104.2,875877174.0
24,J,111212,12,9995000,0,0.0,0.0,882240260.0,0.0,0.0,6749760.0,0.0,0.0,875877174.0
24,J,111213,1,2349001,9,183366777.0,182302041.0,13862355600.0,0.0,0.0,7400000.0,0.0,76.0,13935875539.0
24,J,111213,12,9995000,0,0.0,0.0,13862355600.0,0.0,0.0,7400000.0,0.0,0.0,13935875539.0
24,J,111214,1,2349099,9,3582726.99,3417130.0,195756176.0,710719.0,0.0,15533838.0,0.0,52.53,188210903.0
24,J,111214,12,9995000,0,0.0,0.0,195756176.0,710719.0,0.0,15533838.0,0.0,0.0,188210903.0
24,J,111216,1,2342001,9,59413246.85,59427657.7,7489324000.0,0.0,0.0,65621000.0,0.0,124.92,7421902796.0
24,J,111216,12,9995000,0,0.0,0.0,7489324000.0,0.0,0.0,65621000.0,0.0,0.0,7421902796.0
24,J,111217,1,2349001,9,285650.0,285650.0,12546335.0,0.0,0.0,100560.0,0.0,43.57,12445775.0
24,J,111217,2,2341005,9,279872.0,281325.0,18627396.0,0.0,0.0,203413.0,0.0,65.49,18328826.0
24,J,111217,3,2343001,9,10188.0,10645.0,2286274.0,0.0,0.0,65869.0,0.0,208.59,2125081.0
24,J,111217,12,9995000,0,0.0,0.0,33460005.0,0.0,0.0,369842.0,0.0,0.0,32899682.0
24,J,111223,1,2349001,9,434678.0,434678.0,27807750.0,0.0,0.0,0.0,0.0,63.97,27807750.0
24,J,111223,12,9995000,0,0.0,0.0,27807750.0,0.0,0.0,0.0,0.0,0.0,27807750.0
24,J,111224,1,2341005,9,213136.0,223963.0,18689715.0,0.0,0.0,0.0,0.0,83.45,17786202.0
24,J,111224,12,9995000,0,0.0,0.0,18689715.0,0.0,0.0,0.0,0.0,0.0,17786202.0
24,J,111226,1,2341099,9,128959.48,125035.47,15995000.0,0.0,0.0,1890999.0,0.0,112.8,14546629.0
24,J,111226,2,2343099,9,227540.41,227540.41,86977000.0,0.0,0.0,3098777.0,0.0,368.63,83878223.0
24,J,111226,3,2399999,9,707398.12,707398.12,139326100.0,0.0,0.0,4099876.0,0.0,191.16,135226224.0
24,J,111226,4,2343003,9,159114.0,159114.0,89899900.0,0.0,0.0,3739348.0,0.0,541.5,86160552.0
24,J,111226,12,9995000,0,0.0,0.0,332198000.0,0.0,0.0,12829000.0,0.0,0.0,319811628.0
24,J,111229,1,2341005,9,2008134.34,2002353.48,185640000.0,0.0,0.0,10374000.0,0.0,87.53,175771999.0
24,J,111229,2,2399902,9,2148309.48,2129975.91,298427000.0,0.0,0.0,24363000.0,0.0,128.67,276422980.0
24,J,111229,3,2342001,9,578673.6,575729.99,52018000.0,0.0,0.0,3317000.0,0.0,84.59,48950000.0
24,J,111229,11,9921100,0,0.0,0.0,1097000.0,0.0,0.0,0.0,0.0,0.0,1097000.0
24,J,111229,12,9995000,0,0.0,0.0,537182000.0,0.0,0.0,38054000.0,0.0,0.0,502241979.0
24,J,111232,1,2349001,9,2815470.0,2814649.0,211098694.0,0.0,0.0,0.0,0.0,75.0,211160269.0
24,J,111232,2,2349099,9,1814129.0,1814129.0,116104281.0,0.0,0.0,0.0,0.0,64.0,116104281.0
24,J,111232,12,9995000,0,0.0,0.0,327202975.0,0.0,0.0,0.0,0.0,0.0,327264550.0
24,J,111233,1,2399902,9,957080.44,956647.96,310197810.0,742514.0,0.0,23752384.0,0.0,298.65,285832072.0
24,J,111233,12,9995000,0,0.0,0.0,310197810.0,742514.0,0.0,23752384.0,0.0,0.0,285832072.0
24,J,111236,1,2349099,9,4561836.0,4561836.0,280965343.0,0.0,0.0,458069.0,0.0,61.49,280507274.0
24,J,111236,12,9995000,0,0.0,0.0,280965343.0,0.0,0.0,458069.0,0.0,0.0,280507274.0
24,J,111237,1,2341099,9,636385.0,636385.0,56638266.0,2040636.0,0.0,224196.0,0.0,85.44,54373434.0
24,J,111237,2,2342004,9,385294.0,385294.0,37758844.0,1360424.0,0.0,149464.0,0.0,94.08,36248956.0
24,J,111237,12,9995000,0,0.0,0.0,94397110.0,3401060.0,0.0,373660.0,0.0,0.0,90622390.0
24,J,111238,1,2349001,9,3013621.99,3013648.0,174433974.0,0.0,0.0,16368117.0,0.0,52.45,158064493.0
24,J,111238,2,2349002,9,1029700.0,1029726.0,71941696.0,0.0,0.0,6750693.0,0.0,63.31,65189357.0
24,J,111238,12,9995000,0,0.0,0.0,246375670.0,0.0,0.0,23118810.0,0.0,0.0,223253850.0
24,J,111239,1,2341099,9,15272016.0,15110282.0,1004400720.0,0.0,0.0,67563233.0,0.0,62.0,946864995.0
24,J,111239,12,9995000,0,0.0,0.0,1004400720.0,0.0,0.0,67563233.0,0.0,0.0,946864995.0
24,J,111240,1,2399902,9,932500.0,993800.0,193553000.0,0.0,0.0,0.0,0.0,194.76,181614180.0
24,J,111240,2,2342001,9,1504500.0,1565550.0,263587000.0,0.0,0.0,0.0,0.0,168.37,253308193.0
24,J,111240,12,9995000,0,0.0,0.0,457140000.0,0.0,0.0,0.0,0.0,0.0,434922373.0
24,J,111241,1,2343099,9,180321.0,180321.0,93141934.0,0.0,0.0,24180.0,0.0,516.4,93117754.0
24,J,111241,2,2349099,9,186991.0,186991.0,62094623.0,0.0,0.0,16120.0,0.0,331.99,62078503.0
24,J,111241,12,9995000,0,0.0,0.0,155236557.0,0.0,0.0,40300.0,0.0,0.0,155196257.0
24,J,111242,1,2342001,9,25389538.0,25412342.0,3705096600.0,0.0,0.0,528553750.0,0.0,125.0,3173692350.0
24,J,111242,12,9995000,0,0.0,0.0,3705096600.0,0.0,0.0,528553750.0,0.0,0.0,3173692350.0
24,J,111243,1,2349099,9,764528.0,684537.0,40492614.0,0.0,0.0,1953133.0,0.0,56.3,43042980.0
24,J,111243,12,9995000,0,0.0,0.0,40492614.0,0.0,0.0,1953133.0,0.0,0.0,43042980.0
24,J,111244,1,2399902,9,1925542.99,2065092.0,189988470.0,4525020.0,0.0,555570.0,0.0,89.54,172412693.0
24,J,111244,12,9995000,0,0.0,0.0,189988470.0,4525020.0,0.0,555570.0,0.0,0.0,172412693.0
24,J,111245,1,2399902,9,97477.03,95106.87,12548962.0,0.0,0.0,314414.0,0.0,128.64,12539445.0
24,J,111245,2,2341005,9,80199.91,76663.72,4465258.0,0.0,0.0,95426.0,0.0,57.0,4571395.0
24,J,111245,3,2349001,9,70100.61,70100.61,3313669.0,0.0,0.0,52589.0,0.0,46.52,3261080.0
24,J,111245,12,9995000,0,0.0,0.0,20327889.0,0.0,0.0,462429.0,0.0,0.0,20371920.0
24,J,111247,1,2399902,9,458069.0,455139.0,83243890.0,0.0,0.0,2129508.0,0.0,178.22,81636563.0
24,J,111247,11,9921100,0,0.0,0.0,46580.0,0.0,0.0,0.0,0.0,0.0,46580.0
24,J,111247,12,9995000,0,0.0,0.0,83290470.0,0.0,0.0,2129508.0,0.0,0.0,81683143.0
24,J,111251,1,2342001,9,1497326.0,1493608.0,582757413.0,0.0,0.0,16096193.0,0.0,379.39,568071795.0
24,J,111251,2,2371003,9,529575.0,528280.0,79466920.0,0.0,0.0,2840505.0,0.0,145.05,76814253.0
24,J,111251,12,9995000,0,0.0,0.0,662224333.0,0.0,0.0,18936698.0,0.0,0.0,644886048.0
24,J,111253,1,2341005,9,2895298.0,2895298.0,585398813.0,0.0,0.0,15025136.0,0.0,197.0,570373677.0
24,J,111253,12,9995000,0,0.0,0.0,585398813.0,0.0,0.0,15025136.0,0.0,0.0,570373677.0
24,J,111254,1,2341005,9,36571078.0,36349984.0,3001729598.0,0.0,0.0,35828577.0,0.0,81.59,2983940724.0
24,J,111254,2,2342001,9,10993512.0,10850500.0,1563505086.0,0.0,0.0,19292310.0,0.0,142.32,1564565843.0
24,J,111254,12,9995000,0,0.0,0.0,4565234684.0,0.0,0.0,55120887.0,0.0,0.0,4548506567.0
24,J,111255,1,2349001,9,116439.0,116151.0,13397304.0,269206.0,0.0,0.0,0.0,113.03,13160650.0
24,J,111255,2,2343003,9,110631.0,110015.0,88196147.0,1772223.0,0.0,0.0,0.0,785.56,86907832.0
24,J,111255,3,2399999,9,545433.0,543542.0,195299153.0,3924361.0,0.0,7844175.0,0.0,337.66,184169126.0
24,J,111255,4,2399903,9,105300.0,104050.0,116204104.0,2335018.0,0.0,7000000.0,0.0,1027.09,108152953.0
24,J,111255,11,9921100,0,0.0,0.0,35385224.0,0.0,0.0,0.0,0.0,0.0,35385224.0
24,J,111255,12,9995000,0,0.0,0.0,448481932.0,8300808.0,0.0,14844175.0,0.0,0.0,427775785.0
24,J,111256,1,2343001,9,211798.0,211711.0,138116911.0,0.0,0.0,6460243.0,0.0,621.87,131710771.0
24,J,111256,2,2343003,9,144733.0,144635.0,106037640.0,0.0,0.0,5167599.0,0.0,697.41,100938387.0
24,J,111256,3,2343002,9,113780.0,113555.0,83129420.0,0.0,0.0,3875992.0,0.0,697.93,79410462.0
24,J,111256,4,2342001,9,335824.15,335778.6,43754142.0,0.0,0.0,1808679.0,0.0,124.92,41951153.0
24,J,111256,5,2349001,9,247222.0,247222.0,34227756.0,0.0,0.0,1291870.0,0.0,133.22,32935886.0
24,J,111256,6,2341005,9,118286.0,118286.0,32829198.0,0.0,0.0,944900.0,0.0,269.55,31884298.0
24,J,111256,7,2399903,9,73853.0,73853.0,31756790.0,0.0,0.0,1799435.0,0.0,405.63,29957355.0
24,J,111256,8,2399902,9,113410.0,113410.0,39989550.0,0.0,0.0,3944492.0,0.0,317.83,36045058.0
24,J,111256,11,9921100,0,0.0,0.0,2743933.0,0.0,0.0,0.0,0.0,0.0,2743933.0
24,J,111256,12,9995000,0,0.0,0.0,512585340.0,0.0,0.0,25293210.0,0.0,0.0,487577303.0
24,J,111257,1,2349001,9,8409571.0,8421100.0,511195470.0,0.0,0.0,17164298.0,0.0,58.67,493354813.0
24,J,111257,11,9921100,0,0.0,0.0,775645.0,0.0,0.0,0.0,0.0,0.0,775645.0
24,J,111257,12,9995000,0,0.0,0.0,511971115.0,0.0,0.0,17164298.0,0.0,0.0,494130458.0
24,J,111259,1,2341099,9,901317.77,901181.76,64640981.0,0.0,0.0,568101.0,0.0,71.1,64082550.0
24,J,111259,2,2342001,9,39880.0,37608.0,5229089.0,0.0,0.0,0.0,0.0,139.04,5544992.0
24,J,111259,11,9921100,0,0.0,0.0,70056.0,0.0,0.0,0.0,0.0,0.0,70056.0
24,J,111259,12,9995000,0,0.0,0.0,69940126.0,0.0,0.0,568101.0,0.0,0.0,69697598.0
24,J,111260,1,2399902,9,635124.0,638579.15,64547203.0,0.0,0.0,0.0,0.0,101.08,64197958.0
24,J,111260,12,9995000,0,0.0,0.0,64547203.0,0.0,0.0,0.0,0.0,0.0,64197958.0
24,J,111261,1,2349099,9,4476498.0,4474479.0,1406826560.0,0.0,0.0,1132000.0,0.0,314.16,1406328846.0
24,J,111261,12,9995000,0,0.0,0.0,1406826560.0,0.0,0.0,1132000.0,0.0,0.0,1406328846.0
24,J,111262,1,2349001,9,86994.0,86994.0,6089554.0,0.0,0.0,0.0,0.0,70.0,6089554.0
24,J,111262,12,9995000,0,0.0,0.0,6089554.0,0.0,0.0,0.0,0.0,0.0,6089554.0
24,J,111263,1,2349001,9,161001.0,161001.0,14682460.0,0.0,0.0,0.0,0.0,91.19,14682460.0
24,J,111263,2,2341005,9,1136.0,1136.0,186600.0,0.0,0.0,0.0,0.0,164.26,186600.0
24,J,111263,12,9995000,0,0.0,0.0,14869060.0,0.0,0.0,0.0,0.0,0.0,14869060.0
24,J,111267,1,2343099,9,10521.0,10521.0,1956258.0,0.0,0.0,0.0,0.0,185.94,1956258.0
24,J,111267,2,2349099,9,18227.01,15864.0,591436.0,0.0,0.0,0.0,0.0,37.28,679533.0
24,J,111267,11,9921100,0,0.0,0.0,172046.0,0.0,0.0,0.0,0.0,0.0,172046.0
24,J,111267,12,9995000,0,0.0,0.0,2719740.0,0.0,0.0,0.0,0.0,0.0,2807837.0
24,J,111268,1,2343099,9,520670.0,519489.0,446453300.0,0.0,0.0,51774100.0,0.0,759.75,395576459.0
24,J,111268,12,9995000,0,0.0,0.0,446453300.0,0.0,0.0,51774100.0,0.0,0.0,395576459.0
24,J,111269,1,2341005,9,391214.0,168464.0,13477120.0,0.0,0.0,0.0,0.0,80.0,31297120.0
24,J,111269,12,9995000,0,0.0,0.0,13477120.0,0.0,0.0,0.0,0.0,0.0,31297120.0
24,J,111270,1,2341005,9,42374.18,40020.18,2801413.0,0.0,0.0,0.0,0.0,70.0,2966193.0
24,J,111270,12,9995000,0,0.0,0.0,2801413.0,0.0,0.0,0.0,0.0,0.0,2966193.0
24,J,111271,1,2343099,9,3183.87,3183.87,1591936.0,0.0,0.0,0.0,0.0,500.0,1591936.0
24,J,111271,2,2342001,9,3032.26,3032.26,909678.0,0.0,0.0,0.0,0.0,300.0,909678.0
24,J,111271,3,2341005,9,6538.3,6538.3,1046129.0,0.0,0.0,0.0,0.0,160.0,1046129.0
24,J,111271,11,9921100,0,0.0,0.0,1000645.0,0.0,0.0,0.0,0.0,0.0,1000645.0
24,J,111271,12,9995000,0,0.0,0.0,4548388.0,0.0,0.0,0.0,0.0,0.0,4548388.0
24,J,111272,1,2399902,9,23124.0,23878.0,4417584.0,0.0,0.0,87784.0,0.0,181.33,4193077.0
24,J,111272,2,2343099,9,9832.0,13000.0,6500000.0,0.0,0.0,0.0,0.0,500.0,4916000.0
24,J,111272,3,2342001,9,5000.0,5000.0,1500000.0,0.0,0.0,0.0,0.0,300.0,1500000.0
24,J,111272,4,2341005,9,15625.0,15625.0,2500000.0,0.0,0.0,0.0,0.0,160.0,2500000.0
24,J,111272,11,9921100,0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0
24,J,111272,12,9995000,0,0.0,0.0,15417584.0,0.0,0.0,87784.0,0.0,0.0,13609077.0
24,J,111273,1,2349099,9,740387.0,738265.0,51607284.0,0.0,0.0,621074.0,0.0,69.06,51132760.0
24,J,111273,12,9995000,0,0.0,0.0,51607284.0,0.0,0.0,621074.0,0.0,0.0,51132760.0
24,J,111274,1,2341005,9,1396926.85,1402890.75,165541110.0,0.0,0.0,1810771.0,0.0,116.71,163034297.0
24,J,111274,12,9995000,0,0.0,0.0,165541110.0,0.0,0.0,1810771.0,0.0,0.0,163034297.0
24,J,111275,1,2341005,9,820654.56,790985.39,83884001.0,0.0,0.0,0.0,0.0,106.05,87030416.0
24,J,111275,12,9995000,0,0.0,0.0,83884001.0,0.0,0.0,0.0,0.0,0.0,87030416.0
24,J,111277,1,2341001,9,91034.19,79965.57,2043920.0,0.0,0.0,0.0,0.0,25.56,2326834.0
24,J,111277,12,9995000,0,0.0,0.0,2043920.0,0.0,0.0,0.0,0.0,0.0,2326834.0
24,J,111278,1,2341099,9,123168.1,123208.0,6160408.0,0.0,0.0,0.0,0.0,50.0,6158413.0
24,J,111278,12,9995000,0,0.0,0.0,6160408.0,0.0,0.0,0.0,0.0,0.0,6158413.0
24,J,111279,1,2349001,9,694621.0,694621.0,55623480.0,2427257.0,0.0,5701382.0,0.0,68.38,47494841.0
24,J,111279,2,2341005,9,122693.0,122693.0,9815908.0,5700.0,0.0,13188.0,0.0,79.85,9797020.0
24,J,111279,12,9995000,0,0.0,0.0,65439388.0,2432957.0,0.0,5714570.0,0.0,0.0,57291861.0
24,J,111280,1,2352002,27,194245.0,178727.2,6788795261.0,0.0,0.0,9169291.0,0.0,37932.82,7368259820.0
24,J,111280,2,2354000,27,97530.0,101356.21,900820540.0,0.0,0.0,1216518.0,0.0,8875.67,865643854.0
24,J,111280,3,3912006,27,76581.86,76581.86,18266851.0,0.0,0.0,24288.0,0.0,238.21,18242563.0
24,J,111280,4,3914000,27,49801.33,51057.94,110667931.0,0.0,0.0,149953.0,0.0,2164.56,107797966.0
24,J,111280,12,9995000,0,0.0,0.0,7818550583.0,0.0,0.0,10560050.0,0.0,0.0,8359944203.0
24,J,111281,1,2352002,27,43806.46,48969.9,1861275693.0,88632177.0,0.0,4634689.0,0.0,36103.99,1581588036.0
24,J,111281,2,2354000,27,14911.11,20787.19,211096100.0,45276022.0,0.0,967189.0,0.0,7930.5,118252614.0
24,J,111281,3,3914000,27,5583.2,5583.2,15813726.0,0.0,0.0,0.0,0.0,2832.38,15813726.0
24,J,111281,4,3912006,27,18045.59,18045.59,8545606.0,0.0,0.0,0.0,0.0,473.56,8545606.0
24,J,111281,12,9995000,0,0.0,0.0,2096731125.0,133908199.0,0.0,5601878.0,0.0,0.0,1724199982.0
24,J,111282,1,2352002,27,75181.12,57544.1,2069227701.0,0.0,0.0,5178554.0,0.0,35869.0,2696671363.0
24,J,111282,2,2354000,27,38131.77,37638.43,352899232.0,0.0,0.0,874519.0,0.0,9352.8,356638823.0
24,J,111282,3,3914000,27,3911.1,3336.54,9365601.0,0.0,0.0,107124.0,0.0,2774.87,10852808.0
24,J,111282,4,3912006,27,29111.2,27121.1,10067946.0,0.0,0.0,81829.0,0.0,368.2,10718881.0
24,J,111282,12,9995000,0,0.0,0.0,2441560480.0,0.0,0.0,6242026.0,0.0,0.0,3074881875.0
24,J,111283,1,2352002,27,92386.31,97087.6,3582740149.0,0.0,0.0,14105947.0,0.0,36756.85,3395829598.0
24,J,111283,2,2354000,27,43027.04,43687.66,327718771.0,0.0,0.0,1209081.0,0.0,7473.73,321572396.0
24,J,111283,3,3914000,27,41093.42,43017.67,110823697.0,0.0,0.0,447808.0,0.0,2565.83,105438597.0
24,J,111283,4,3912006,27,34854.43,34848.59,8581844.0,0.0,0.0,358246.0,0.0,235.98,8224976.0
24,J,111283,11,9921100,0,0.0,0.0,9803171.0,0.0,0.0,0.0,0.0,0.0,9803171.0
24,J,111283,12,9995000,0,0.0,0.0,4039667632.0,0.0,0.0,16121082.0,0.0,0.0,3840868738.0
24,J,111284,1,2352002,27,260626.5,205881.7,7865840157.0,0.0,0.0,6213802.0,0.0,38175.45,9949533680.0
24,J,111284,2,2354000,27,111704.0,121166.7,829967300.0,0.0,0.0,1891401.0,0.0,6834.19,763406037.0
24,J,111284,3,3914000,27,90082.41,90888.91,201700440.0,0.0,0.0,4965939.0,0.0,2164.56,194988779.0
24,J,111284,4,3912006,27,110089.59,110089.59,28635198.0,0.0,0.0,1718489.0,0.0,244.5,26916709.0
24,J,111284,11,9921100,0,0.0,0.0,24285820.0,0.0,0.0,338378.0,0.0,0.0,23947442.0
24,J,111284,12,9995000,0,0.0,0.0,8950428915.0,0.0,0.0,15128009.0,0.0,0.0,10958792647.0
24,J,111285,1,2352002,27,41415.3,45036.8,1630610078.0,0.0,0.0,9690418.0,0.0,35991.0,1490578238.0
24,J,111285,2,2354000,27,567.08,567.08,5263305.0,0.0,0.0,31279.0,0.0,9226.18,5232026.0
24,J,111285,3,3914000,27,30607.6,28205.76,72899557.0,0.0,0.0,433229.0,0.0,2569.2,78637143.0
24,J,111285,4,3912006,27,1514.71,1114.71,465463.0,0.0,0.0,2766.0,0.0,415.08,628730.0
24,J,111285,12,9995000,0,0.0,0.0,1709238403.0,0.0,0.0,10157692.0,0.0,0.0,1575076137.0
24,J,111286,1,2352002,27,156919.27,136449.5,5277728590.0,0.0,0.0,33295626.0,0.0,38434.97,6031188039.0
24,J,111286,2,2354000,27,75113.8,93206.4,928267781.0,0.0,0.0,10057261.0,0.0,9851.37,739973664.0
24,J,111286,3,3914000,27,411590.6,412358.9,242777675.0,0.0,0.0,0.0,0.0,588.75,242325336.0
24,J,111286,4,3912006,27,52889.7,52870.9,15538143.0,0.0,0.0,0.0,0.0,293.89,15543668.0
24,J,111286,12,9995000,0,0.0,0.0,6464312189.0,0.0,0.0,43352887.0,0.0,0.0,7029030707.0
24,J,111287,1,2352002,27,53407.4,47888.9,1827357752.0,87013420.0,78957.0,4918742.0,0.0,36236.93,1935320122.0
24,J,111287,2,2354000,27,32740.1,27241.7,216893157.0,31088567.0,39245.0,0.0,0.0,6819.15,223259781.0
24,J,111287,3,3914000,27,15942.66,11168.38,30735186.0,1462207.0,28837.0,0.0,0.0,2618.48,41745483.0
24,J,111287,11,9921100,0,0.0,0.0,6446915.0,0.0,0.0,0.0,0.0,0.0,6446915.0
24,J,111287,12,9995000,0,0.0,0.0,2081433010.0,119564194.0,147039.0,4918742.0,0.0,0.0,2206772301.0
24,J,111288,1,2352001,27,245587.0,186020.0,6122908813.0,0.0,0.0,196462058.0,0.0,31859.19,7824203200.0
24,J,111288,2,2354000,27,524038.0,433842.0,1212423306.0,0.0,0.0,0.0,0.0,2794.62,1464486805.0
24,J,111288,3,3914000,27,518355.01,444256.81,961620526.0,0.0,0.0,0.0,0.0,2164.56,1122010516.0
24,J,111288,4,3912006,27,66346.0,66346.0,11610610.0,0.0,0.0,0.0,0.0,175.0,11610610.0
24,J,111288,12,9995000,0,0.0,0.0,8308563255.0,0.0,0.0,196462058.0,0.0,0.0,10422311131.0
24,J,111289,1,2352001,27,229036.6,158015.7,5879014127.0,0.0,0.0,38348941.0,0.0,36962.56,8465779641.0
24,J,111289,2,2354000,27,128611.2,162186.0,1647457375.0,0.0,0.0,0.0,0.0,10157.83,1306410356.0
24,J,111289,3,3914000,27,701485.4,691684.3,691684269.0,0.0,0.0,0.0,0.0,1000.0,701485369.0
24,J,111289,4,3912006,27,113993.2,92153.4,12344659.0,0.0,0.0,0.0,0.0,133.96,15270269.0
24,J,111289,5,2321012,12,14567567.93,14567567.93,1340216250.0,0.0,0.0,0.0,0.0,92.0,1340216250.0
24,J,111289,12,9995000,0,0.0,0.0,9570716680.0,0.0,0.0,38348941.0,0.0,0.0,11829161885.0
24,J,111290,1,2352001,27,64485.0,62085.0,2579593000.0,0.0,0.0,7779000.0,0.0,41424.08,2671231792.0
24,J,111290,2,2354000,27,27990.0,25005.0,362296000.0,0.0,0.0,0.0,0.0,14488.94,405545493.0
24,J,111290,3,3914000,27,56892.0,55124.0,137071000.0,0.0,0.0,0.0,0.0,2486.59,141467298.0
24,J,111290,4,3912006,27,24531.0,24531.0,7216000.0,0.0,0.0,0.0,0.0,294.16,7216000.0
24,J,111290,11,9921100,0,0.0,0.0,10562000.0,0.0,0.0,0.0,0.0,0.0,10562000.0
24,J,111290,12,9995000,0,0.0,0.0,3096738000.0,0.0,0.0,7779000.0,0.0,0.0,3236022583.0
24,J,111291,1,2352002,27,49082.6,30208.4,1104191550.0,0.0,0.0,3766081.0,0.0,36427.8,1787970999.0
24,J,111291,2,2354000,27,23474.5,25091.52,251900372.0,0.0,0.0,0.0,0.0,10039.26,235666683.0
24,J,111291,3,3914000,27,19552.0,19552.0,42321510.0,0.0,0.0,0.0,0.0,2164.56,42321510.0
24,J,111291,4,3912006,27,24219.98,24219.98,4843997.0,0.0,0.0,0.0,0.0,200.0,4843997.0
24,J,111291,12,9995000,0,0.0,0.0,1403257429.0,0.0,0.0,3766081.0,0.0,0.0,2070803189.0
24,J,111292,1,2352002,27,214245.0,172110.8,6579434687.0,0.0,0.0,44039083.0,0.0,37972.03,8135316501.0
24,J,111292,3,3914000,27,21808.66,21808.66,17483940.0,0.0,0.0,0.0,0.0,801.7,17483940.0
24,J,111292,4,3912006,27,97015.15,97015.15,18292742.0,0.0,0.0,0.0,0.0,188.56,18292742.0
24,J,111292,5,2413101,12,3974706.37,3974706.37,274731704.0,0.0,0.0,0.0,0.0,69.12,274731704.0
24,J,111292,11,9921100,0,0.0,0.0,2298759344.0,0.0,0.0,0.0,0.0,0.0,2298759344.0
24,J,111292,12,9995000,0,0.0,0.0,9188702417.0,0.0,0.0,44039083.0,0.0,0.0,10744584231.0
24,J,111293,1,2352002,27,35564.66,41452.0,1486482450.0,0.0,0.0,9046482.0,0.0,35642.09,1267598858.0
24,J,111293,2,2354000,27,7987.0,7987.0,68787640.0,0.0,0.0,204012.0,0.0,8586.91,68583628.0
24,J,111293,3,3914000,27,9420.0,9420.0,33723620.0,0.0,0.0,145046.0,0.0,3564.6,33578574.0
24,J,111293,4,3912006,27,9080.54,9080.54,3445755.0,0.0,0.0,32560.0,0.0,375.88,3413195.0
24,J,111293,12,9995000,0,0.0,0.0,1592439465.0,0.0,0.0,9428100.0,0.0,0.0,1373174255.0
24,J,111294,1,2352002,27,58502.0,50041.0,1716121199.0,111966871.0,0.0,27615733.0,0.0,31504.94,1843101874.0
24,J,111294,2,3912006,27,710825.73,609112.49,247481088.0,15317547.0,0.0,3210337.0,0.0,375.88,267185174.0
24,J,111294,12,9995000,0,0.0,0.0,1963602287.0,127284418.0,0.0,30826070.0,0.0,0.0,2110287048.0
24,J,111295,1,2352002,27,66820.0,54169.0,1895920514.0,0.0,0.0,16535287.0,0.0,34694.85,2318309750.0
24,J,111295,2,2354000,27,26531.0,26531.0,171788225.0,0.0,0.0,0.0,0.0,6475.0,171788225.0
24,J,111295,3,3914000,27,28400.0,28400.0,49472800.0,0.0,0.0,0.0,0.0,1742.0,49472800.0
24,J,111295,4,3912006,27,22816.0,22816.0,3627744.0,0.0,0.0,0.0,0.0,159.0,3627744.0
24,J,111295,12,9995000,0,0.0,0.0,2120809283.0,0.0,0.0,16535287.0,0.0,0.0,2543198519.0
24,J,111296,1,2352002,27,95883.5,106662.3,3698641510.0,0.0,0.0,10618954.0,0.0,34576.63,3315328010.0
24,J,111296,2,3912006,27,394037.0,435494.8,285710333.0,0.0,0.0,767822.0,0.0,654.3,257816838.0
24,J,111296,11,9921100,0,0.0,0.0,11073515.0,0.0,0.0,0.0,0.0,0.0,11073515.0
24,J,111296,12,9995000,0,0.0,0.0,3995425358.0,0.0,0.0,11386776.0,0.0,0.0,3584218363.0
24,J,111297,1,2352002,27,146160.0,136636.0,4924588310.0,0.0,0.0,20704694.0,0.0,35890.13,5245701201.0
24,J,111297,2,2354000,27,94305.0,94305.0,615573539.0,0.0,0.0,2588087.0,0.0,6500.03,612985452.0
